,zrun_comp,zrun_const,vrun_comp,vrun_const
495,0.06936,0.07386,843.7730375323142,883.915615193505
496,1.78848,2.30698,473.8919920741943,504.9887193664024
497,6.69894,14.51724,1.551925234457742,2.0260705695275525
498,0.23402,0.23924,1.8023159647735976,1.8223278589899032
499,6.47418,19.32762,16.208951198008492,18.62591245622732
500,0.26538,0.27272,105.14490072793458,106.90985881766952
501,0.59058,0.6355,376.2272138942811,388.8841253495884
502,0.0,2e-05,0.0,0.375197704790184
503,8.5757,87.87438,0.4317590692622943,1.2647566208480865
504,0.0,0.0,0.0,0.0
505,0.00016,8e-05,8.247640432014128,4.642232039701462
506,0.81858,0.82416,0.8866643833187657,0.8919716754811007
507,1.07166,1.10262,40.78219326211767,40.72960571918061
508,0.0,0.0,0.0,0.0
509,2e-05,2e-05,0.7018339641438531,0.4133342211499687
510,0.0146,0.01382,0.4358536311057513,0.4389981191049241
511,0.28454,0.29234,137.16782967621492,141.16095358184788
512,0.0004,0.00024,4.016558903348684,1.7116160633530086
513,0.02258,0.02324,389.8144170815812,394.455746873965
514,7.79618,28.84976,2.667352907996752,3.8904522366216057
515,0.34952,0.35908,2.382336872675649,2.4102190839774864
516,0.6045,0.662,738.3103014859435,776.1270150892595
517,1.31916,1.59136,612.6231807082218,655.0404843132173
518,9.64626,82.38856,6.087997779675216,8.24803801442416
519,9.1223,75.63774,2.4359681113654665,4.072753513407458
520,5.15196,12.64916,139.23808925465138,152.10881200191162
521,0.0,0.0,0.0,0.0
522,0.00218,0.00246,202.34376325676325,193.94165557486667
523,6.06408,15.92048,49.81229648190238,54.18527229368661
524,1.53382,1.7226,161.87210124607276,168.0682469458165
525,7.26718,21.44944,1.886813490457827,2.704769503848136
526,0.00556,0.00526,39.67702556155093,36.221361908828456
527,7.65182,42.20554,3.892839704541711,5.784363480745399
528,0.00698,0.00688,85.2224840698615,76.92658673385854
529,0.13372,0.13302,10.15131476929834,10.190754509516625
530,2.70976,4.14548,392.1272076859674,425.6561582313738
531,0.32736,0.34964,391.4129761262616,407.4154401560795
532,4.2761,6.26996,1.062345883706577,1.2153370836696142
533,0.00532,0.0053,236.86834729101025,250.54050479168177
534,0.00092,0.0009,88.7470958025394,88.17998247874664
535,8.42862,36.36004,9.10647054414564,11.196749924548037
536,1.54178,1.77548,153.02809666359698,157.44179210719415
537,8e-05,4e-05,0.2244066650512856,0.1751162107660783
538,0.19778,0.20774,314.2696027577805,330.31923701352264
539,0.00098,0.0012,0.6062741560046692,0.7071525703503316
540,0.0,0.0,0.0,0.0
541,3.43226,4.06396,12.671806408093202,12.919010413032428
542,0.0163,0.01684,2.3781225263148413,2.4711748340160904
543,8.86208,92.47118,1.2804978566275016,2.587412825663612
544,0.00172,0.00196,1.4912742371300554,1.781707967416723
545,0.01178,0.0122,55.32428778337571,54.85779064481129
546,7.8732,48.13808,0.6837260285313119,1.4224627482298509
547,0.07442,0.07654,586.1325768054884,590.9454213943311
548,0.83546,0.87882,54.03104669442407,55.43906817691427
549,7.92068,66.34608,0.5835042289073891,1.4095640956000297
550,8.6598,74.89858,1.94625449305852,3.5061667411954613
551,0.49492,0.50066,7.3920431989337505,7.5330372795437315
552,0.00068,0.00098,1.4961641416662643,2.5875232175993226
553,0.0,0.0,0.0,0.0
554,9.23186,42.10698,1.7301277564214088,2.74250635646331
555,0.0,0.0,0.0,0.0
556,8.95016,75.91026,2.3386327093253447,3.986809259000656
557,0.00298,0.00312,64.73101412052823,72.77461210604444
558,2.81324,3.8835,80.14530081279966,83.07608460645041
559,0.09286,0.09156,14.445304255289036,14.30290137029946
560,1.83016,2.08846,123.39904666362553,127.5590923584936
561,6.67276,24.88434,81.02070491390089,88.41788368168153
562,0.00092,0.00094,0.3637974115560838,0.3155296557239656
563,0.0,0.0,0.0,0.0
564,0.0288,0.02918,641.1977131605348,639.0728591950075
565,0.0646,0.06588,2.892974371806114,2.9398622602417035
566,0.0,0.0,0.0,0.0
567,0.01646,0.01712,0.9506654686320858,1.0113738136587216
568,0.00372,0.00384,289.51653989420214,310.4013944561129
569,0.00018,0.00014,1.7942474042855123,1.5563413102862378
570,1.50264,1.57768,0.4961163359740714,0.5020329360712924
571,6.13086,17.25874,15.201231915135445,17.468135585516652
572,3.2744,3.93922,22.69680667655632,23.403363147551747
573,9.21854,70.9619,17.29239986412348,20.123520602902303
574,0.0832,0.08112,3.5880393142368456,3.4563171226569405
575,0.00104,0.00088,89.87106762264675,79.05890689317748
576,0.12206,0.12482,566.1845501773126,577.7300300681137
577,8.29378,22.74806,4.260886516738813,5.364673790444238
578,9.4833,79.24582,0.8855397319894026,1.8599045680586828
579,0.0012,0.00104,190.468764622202,146.42425807873855
580,8.92902,47.13236,5.18458842265275,7.024691168876542
581,0.00094,0.00074,2.1476219391074047,1.958838478779805
582,0.0064,0.00636,27.21465160172769,27.716724268689564
583,0.0,0.0,0.0,0.0
584,0.00204,0.0013,0.4049881052747105,0.2678465156962717
585,0.00126,0.0014,345.2634687010293,345.13872885470846
586,0.00552,0.00546,1.014524347556418,0.9836912070934076
587,2.91284,4.59842,339.5635987117613,369.4559831108836
588,1.791,1.9631,22.50637358285498,22.89928407328084
589,0.0195,0.0213,32.63707542512799,35.61326177073193
590,7.8191,37.0105,41.27665024732157,45.4162223679058
591,1.70912,2.02194,131.1474378298135,135.29603520993493
592,0.02634,0.0268,10.668393262920434,10.81413025495672
593,6.75688,22.12336,40.68490319695028,44.6850411573831
594,0.02162,0.02184,32.26915348143213,33.509599442970234
595,8.845,94.28398,0.9251378377235276,2.0831446946296857
596,0.0001,0.0001,20.221132898315965,22.0911690736758
597,2.11766,2.62452,118.23832519118928,121.66217034731984
598,0.0,0.0,0.0,0.0
599,4.7889,10.16226,141.72575054172907,152.98465136704775
600,0.0,2e-05,0.0,0.0993260466906882
601,0.1119,0.11698,102.78185796293192,108.41238853014056
602,9.60708,96.15634,0.9731930899251328,2.0915863589875228
603,0.11926,0.11898,0.4547793519378027,0.4499659170635446
604,0.1096,0.11006,0.5247433744280676,0.5180805954663655
605,2.1692,2.96486,410.5476975206127,438.20537395589
606,1.73804,2.0592,167.25220642205812,172.4895721634738
607,2e-05,8e-05,0.1694386226799099,0.4648396552803013
608,0.21734,0.22544,569.4859787922146,588.7366919497257
609,0.0,2e-05,0.0,2.125730109538411
610,0.6919,0.69996,0.8968978627275034,0.9085040430366164
611,2e-05,0.0,0.5681963210227309,0.0
612,0.05286,0.05072,2.3220168003439663,2.263581633614088
613,1.5501,1.69914,82.5236991785364,84.05134686663772
614,0.0,0.0,0.0,0.0
615,0.0001,6e-05,0.3558952454876234,0.1319578821784476
616,2.2549,2.60176,81.94558994854579,84.95197786950563
617,0.06074,0.0595,721.4258220248178,713.9112833361065
618,0.67728,0.7403,724.2370132339835,752.9193529980412
619,9.93572,96.72892,5.793958693193829,7.947280648308986
620,6.64208,14.95948,23.80310770867839,25.91103697984895
621,0.02728,0.0294,8.161247117787513,8.734947083935712
622,0.20024,0.2087,426.3276004876072,439.0364004457811
623,0.12916,0.12686,0.7617485634204687,0.7578627891363438
624,0.08718,0.08938,28.74819798001866,30.019752451815776
625,0.00162,0.0019,90.41155035152087,101.52915097339228
626,0.00036,0.00064,3.963830340856288,6.391229625668891
627,0.00012,0.00012,0.4965636675856996,0.5247114019556492
628,0.0076,0.00804,4.294963879243686,4.509143805928344
629,8.68268,73.36858,1.525225988955868,2.895109578067157
630,1.43196,1.75476,556.6338113095122,595.8160472527557
631,6.78744,34.0554,3.0879881800961506,4.688398559727283
632,4e-05,8e-05,0.1207658931594688,0.7130552339313848
633,9.95364,106.51712,10.429603857047944,12.91956160776406
634,0.0688,0.07068,0.3541896436118246,0.3683723152162194
635,0.01286,0.01324,17.00131371118853,17.44920616143785
636,8.12136,41.65844,31.041278036442264,34.615188757276286
637,4.39202,8.20564,119.76068545751592,127.94710162958498
638,0.45554,0.4846,223.79208217869845,230.4197965036957
639,0.0,2e-05,0.0,1.4354212048305763
640,0.0,0.0,0.0,0.0
641,0.18186,0.18972,723.4472320617592,755.1186112151927
642,0.30014,0.2971,13.458713666050585,13.351136777530863
643,8.95778,55.49774,10.44356689247994,12.891288251927
644,3.90146,4.7655,2.71137296770244,2.858266355295415
645,3.83372,6.41132,136.87741322831934,145.78475181325825
646,0.11164,0.10982,0.9411395132747156,0.914382725126048
647,0.00492,0.00454,653.2983934734675,581.3511019619077
648,0.42334,0.438,152.3992367439457,155.72635082953323
649,0.00196,0.0016,18.188466876515296,13.317761428989144
650,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.0
652,0.50344,0.54772,653.7599986751004,691.6754582568434
653,0.08306,0.08486,809.2025449751459,816.0577271821037
654,0.0,0.0,0.0,0.0
655,7.1963,25.23412,28.354712345354635,31.53271119392812
656,0.0,0.0,0.0,0.0
657,0.01812,0.01966,426.212596312458,454.771763240236
658,0.78176,0.83172,167.4622037696952,170.32969767583086
659,0.04018,0.04044,9.29077358584932,9.416356843516402
660,0.03934,0.03924,538.3411992450574,534.8954451115468
661,0.0019,0.00196,38.03189772590017,43.370722678516245
662,0.28622,0.30944,518.8020337555175,549.4141701337674
663,9.28408,52.18482,1.6237332368427293,2.7402172680430463
664,0.1335,0.13814,695.2376654093387,733.0761252503835
