,tdwells,true_pdf,approx_pdf
246,0.029898310808933997,0.027916576360674634,0.01697675691788539
247,0.0300198486577508,0.026858905998530552,0.016266178037924593
248,0.030141386506567606,0.025841307419796254,0.015585260187187517
249,0.03026292435538441,0.02486226243062047,0.01493276927597443
250,0.030384462204201216,0.023920310356490858,0.014307522358566855
251,0.03050600005301802,0.023014045863961663,0.0137083855239617
252,0.030627537901834825,0.022142116861697248,0.013134271873064852
253,0.03074907575065163,0.021303222486866284,0.012584139578828321
254,0.030870613599468435,0.020496111161138513,0.012056990025956218
255,0.030992151448285238,0.019719578724875324,0.011551866026940728
256,0.031113689297102044,0.018972466640260015,0.01106785011131944
257,0.03123522714591885,0.0182536602630803,0.01060406288517174
258,0.03135676499473566,0.017562087178743965,0.010159661457990887
259,0.03147830284355246,0.016896715604383754,0.009733837934185098
260,0.03159984069236926,0.016256552847053803,0.009325817966571311
261,0.03172137854118607,0.015640643824414383,0.008934859369332126
262,0.031842916390002876,0.01504806963925977,0.008560250788008346
263,0.031964454238819676,0.014477946207600102,0.008201310424198062
264,0.03208599208763648,0.013929422942155566,0.00785738481272741
265,0.03220752993645329,0.013401681480435343,0.007527847649148513
266,0.032329067785270095,0.012893934465406714,0.0072120986655069405
267,0.032450605634086895,0.012405424371350686,0.0069095625524048295
268,0.0325721434829037,0.011935422371940464,0.006619687925465186
269,0.03269368133172051,0.011483227254153336,0.0063419463343806475
270,0.032815219180537314,0.01104816437154336,0.006075831312802483
271,0.03293675702935412,0.010629584637686826,0.005820857467397909
272,0.03305829487817092,0.010226863558681996,0.00557655960447044
273,0.033179832726987726,0.00983940030037368,0.005342491892603974
274,0.03330137057580453,0.00946661679186268,0.0051182270598538575
275,0.03342290842462134,0.009107956864451627,0.004903355624067742
276,0.03354444627343814,0.008762885420135952,0.004697485154977455
277,0.033665984122254945,0.008430887634592635,0.004500239566757719
278,0.03378752197107175,0.0081114681882894,0.004311258439801438
279,0.03390905981988856,0.007804150527889961,0.004130196370511327
280,0.03403059766870536,0.007508476155011737,0.003956722347957435
281,0.034152135517522164,0.007224003942765104,0.003790519156296417
282,0.03427367336633897,0.006950309476561912,0.0036312828018939176
283,0.03439521121515578,0.006686984421940014,0.003478721964134221
284,0.034516749063972584,0.006433635914821505,0.0033325574689430718
285,0.03463828691278938,0.006189885975594436,0.0031925217840894126
286,0.03475982476160619,0.005955370944788791,0.0030583585353695687
287,0.034881362610422996,0.0057297409414583155,0.002929822042814604
288,0.0350029004592398,0.005512659339751848,0.002806676876096269
289,0.0351244383080566,0.0053038022682463815,0.0026886974283408726
290,0.03524597615687341,0.0051028581255616835,0.0025756675075927237
291,0.035367514005690215,0.004909527115823681,0.0024673799452000033
292,0.03548905185450702,0.004723520801796031,0.002363636220425318
293,0.03561058970332382,0.004544561674015458,0.0022642461006121975
294,0.03573212755214063,0.004372382737069142,0.002169027296265906
295,0.035853665400957434,0.004206727111001702,0.0020778051304333996
296,0.03597520324977424,0.0040473476482881104,0.001990412221792386
297,0.03609674109859105,0.0038940065653284605,0.0019066881808837359
298,0.036218278947407846,0.003746475086902824,0.0018264793189445821
299,0.03633981679622465,0.0036045331056579317,0.0017496383688219025
