,x_dwell_2free1um,y_dwell_2free1um,x_detach_2free1um,y_detach_2free1um,x_detach_2free100um,y_detach_2free100um,x_dwell_4free1um,y_dwell_4free1um,x_detach_4free1um,y_detach_4free1um,x_detach_4free100um,y_detach_4free100um
37,0.9652173913043479,0.3584558374437584,0.40583612040133776,0.6476199104342075,0.40583612040133776,1.5265159424555084,0.9652173913043479,0.41558027639787204,0.40583612040133776,2.039341172965082,0.40583612040133776,1.8753972034659045
38,0.991304347826087,0.34808508152401585,0.4169397993311037,0.6978700462613046,0.4169397993311037,1.5489447508983363,0.991304347826087,0.4014736371844692,0.4169397993311037,2.038734945927861,0.4169397993311037,1.8845588901007213
39,1.0173913043478262,0.3382386666118421,0.4280434782608696,0.7502322967655521,0.4280434782608696,1.565642398941607,1.0173913043478262,0.3877167467707258,0.4280434782608696,2.0283131713288234,0.4280434782608696,1.8852930456671553
40,1.0434782608695654,0.32885492047519377,0.43914715719063546,0.8046313230503414,0.43914715719063546,1.5767629331999595,1.0434782608695654,0.3744247687444592,0.43914715719063546,2.0086331676008866,0.43914715719063546,1.8779820508983835
41,1.0695652173913044,0.3198692851296076,0.45025083612040134,0.8609647995676645,0.45025083612040134,1.5825374047993086,1.0695652173913044,0.3616903123183294,0.45025083612040134,1.9803871400787985,0.45025083612040134,1.863122514672133
42,1.0956521739130436,0.31121872815407065,0.4613545150501672,0.9191002219908014,0.4613545150501672,1.583261931796087,1.0956521739130436,0.3495736788349939,0.4613545150501672,1.9443754378595957,0.4613545150501672,1.8413046862675133
43,1.1217391304347828,0.30284595705347095,0.4724581939799331,0.9788719695280417,0.4724581939799331,1.579284837520086,1.1217391304347828,0.3380988515227942,0.4724581939799331,1.901478203214138,0.4724581939799331,1.813190508102133
44,1.1478260869565218,0.29470340392734234,0.483561872909699,1.0400787909174714,0.483561872909699,1.5709934676825021,1.1478260869565218,0.3272558797558033,0.483561872909699,1.852626705648488,0.483561872909699,1.7794913177808267
45,1.173913043478261,0.2867566883110459,0.49466555183946487,1.1024818909542082,0.49466555183946487,1.558801237947366,1.173913043478261,0.3170085917844576,0.49466555183946487,1.798775557756407,0.49466555183946487,1.740946129821646
46,1.2000000000000002,0.27898700313325714,0.5057692307692307,1.1658037929299148,0.5057692307692307,1.5431353871283333,1.2000000000000002,0.30730521101635805,0.5057692307692307,1.7408768554336609,0.5057692307692307,1.6983013037351415
47,1.2260869565217392,0.27139175038516444,0.5168729096989967,1.2297281400364233,0.5168729096989967,1.5244258174918601,1.2260869565217392,0.2980889115493801,0.5168729096989967,1.6798570865733244,0.5168729096989967,1.6522922491113219
48,1.2521739130434784,0.2639828895948328,0.5279765886287625,1.2939005744615497,0.5279765886287625,1.5030953013101465,1.2521739130434784,0.28930577897793514,0.5279765886287625,1.6165974274342085,0.5279765886287625,1.6036276439120696
49,1.2782608695652176,0.25678287791990495,0.5390802675585284,1.3579307963738385,0.5390802675585284,1.4795512297685063,1.2782608695652176,0.2809088379232029,0.5390802675585284,1.5519178119476238,0.5390802675585284,1.552976462895489
50,1.3043478260869565,0.2498186877537268,0.5501839464882943,1.4213958571960077,0.5501839464882943,1.4541789833981147,1.3043478260869565,0.27285830029045616,0.5501839464882943,1.4865649324052548,0.5501839464882943,1.500957941245489
51,1.3304347826086957,0.24311499836319586,0.5612876254180602,1.4838446847106814,0.5612876254180602,1.4273369176209496,1.3304347826086957,0.26511943108736025,0.5612876254180602,1.4212041238329034,0.5612876254180602,1.4481344440490733
52,1.356521739130435,0.23668804220228387,0.572391304347826,1.5448037750556758,0.572391304347826,1.399352886249786,1.356521739130435,0.2576599999278635,0.572391304347826,1.3564149091761268,0.572391304347826,1.395007082511083
53,1.382608695652174,0.23054156126006134,0.583494983277592,1.6037839229897413,0.583494983277592,1.3705221716345934,1.382608695652174,0.2504490365165449,0.583494983277592,1.2926898447954074,0.583494983277592,1.3420138170427858
54,1.4086956521739131,0.22466584387943442,0.5945986622073579,1.6602878020171792,0.5945986622073579,1.3411066527873778,1.4086956521739131,0.2434577001622158,0.5945986622073579,1.2304362086075777,0.5945986622073579,1.2895297171119817
55,1.4347826086956523,0.2190399896825599,0.6057023411371237,1.7138181552505194,0.6057023411371237,1.311335021201213,1.4347826086956523,0.23666190577667198,0.6057023411371237,1.1699800160988634,0.6057023411371237,1.2378690070496896
56,1.4608695652173913,0.21363665028344073,0.6168060200668897,1.7638863210039661,0.6168060200668897,1.2814038462707595,1.4608695652173913,0.23004539861204226,0.6168060200668897,1.111571829205419,0.6168060200668897,1.1872885129982869
57,1.4869565217391305,0.20842781895050508,0.6279096989966555,1.8100207977397014,0.6279096989966555,1.251479295766562,1.4869565217391305,0.22360161109082752,0.6279096989966555,1.0553938345225957,0.6279096989966555,1.1379921346662012
58,1.5130434782608697,0.20339001840484197,0.6390133779264214,1.8517755532740785,0.6390133779264214,1.2216993290667608,1.5130434782608697,0.21733300231157354,0.6390133779264214,1.001567704036518,0.6390133779264214,1.0901359916226419
59,1.539130434782609,0.19850752316239847,0.6501170568561873,1.8887378033281834,0.6501170568561873,1.1921761992251756,1.539130434782609,0.21124752569437108,0.6501170568561873,0.950162806641002,0.6501170568561873,1.0438339324521677
60,1.565217391304348,0.19377293150836727,0.6612207357859532,1.9205350227807805,0.6612207357859532,1.1629991221120906,1.565217391304348,0.20535302240215875,0.6612207357859532,0.9012044053106707,0.6612207357859532,0.9991631413890492
61,1.591304347826087,0.18918522988569714,0.672324414715719,1.9468410056423235,0.672324414715719,1.1342369948001565,1.591304347826087,0.19965124783872285,0.672324414715719,0.8546815467677235,0.672324414715719,0.9561696268321135
62,1.6173913043478263,0.18474620291712737,0.683428093645485,1.967380851567777,0.683428093645485,1.1059410694514504,1.6173913043478263,0.19413354650040196,0.683428093645485,0.8105544225698894,0.683428093645485,0.9148734259144459
63,1.6434782608695653,0.18045643797546762,0.6945317725752508,1.981934821460661,0.6945317725752508,1.0781475119244175,1.6434782608695653,0.18877976289126247,0.6945317725752508,0.768761048640403,0.6945317725752508,0.8752734063890872
64,1.6695652173913045,0.17631217576573682,0.7056354515050167,1.9903410659639895,0.7056354515050167,1.0508797952225715,1.6695652173913045,0.18356095434614808,0.7056354515050167,0.7292231713889537,0.7056354515050167,0.8373515895942557
65,1.6956521739130437,0.17230390816771457,0.7167391304347827,1.9924972825128346,0.7167391304347827,1.024150896103766,1.6956521739130437,0.1784452185794683,0.7167391304347827,0.69185136085507,0.7167391304347827,0.8010769549833803
66,1.7217391304347827,0.16841704680468642,0.7278428093645485,1.988361394542414,0.7278428093645485,0.9979652782711722,1.7217391304347827,0.1734049137620792,0.7278428093645485,0.6565492938180139,0.7278428093645485,0.7664087170406404
67,1.7478260869565219,0.16463434771637833,0.7389464882943144,1.9779513676523786,0.7389464882943144,0.9723206574201695,1.7478260869565219,0.16842309986007756,0.7389464882943144,0.6232172624256496,0.7389464882943144,0.7332990892203897
68,1.773913043478261,0.1609392516941627,0.7500501672240802,1.9613442814416922,0.7500501672240802,0.9472095520786393,1.773913043478261,0.16349731780957763,0.7500501672240802,0.5917549670771199,0.7500501672240802,0.7016955670832142
69,1.8,0.1573190323982004,0.7611538461538462,1.9386747639828843,0.7611538461538462,0.9226206299054716,1.8,0.15863972856833594,0.7611538461538462,0.5620636669723317,0.7611538461538462,0.6715427745589804
70,1.8260869565217392,0.15376672103661418,0.772257525083612,1.9101328720952915,0.772257525083612,0.8985398623235363,1.8260869565217392,0.15387381650121398,0.772257525083612,0.5340477691285139,0.772257525083612,0.6427839239485572
71,1.8521739130434784,0.1502811882740267,0.7833612040133779,1.8759614697489448,0.7833612040133779,0.8749515016043561,1.8521739130434784,0.1492288906743952,0.7833612040133779,0.5076159381342519,0.7833612040133779,0.6153619427085213
72,1.8782608695652177,0.14686539044350058,0.7944648829431438,1.836453124873597,0.7944648829431438,0.851838894407921,1.8782608695652177,0.14473413758695497,0.7944648829431438,0.4826818058889992,0.7944648829431438,0.5892203191429642
73,1.9043478260869566,0.14352341763806659,0.8055685618729097,1.7919465173001994,0.8055685618729097,0.829185144933077,1.9043478260869566,0.14041384090013043,0.8055685618729097,0.45916435444507686,0.8055685618729097,0.5643037157620799
74,1.9304347826086958,0.14025738474571187,0.8166722408026755,1.7428223324360832,0.8166722408026755,0.8069736398090096,1.9304347826086958,0.1362846961992864,0.8166722408026755,0.4369880370990982,0.8166722408026755,0.5405583941274573
75,1.956521739130435,0.13706522587941342,0.8277759197324415,1.6894986100020077,0.8277759197324415,0.7851884460901413,1.956521739130435,0.13235522534508024,0.8277759197324415,0.41608269416726995,0.8277759197324415,0.5179324892696436
76,1.982608695652174,0.13394008063575488,0.8388795986622074,1.6324255262536844,0.8388795986622074,0.7638145934722153,1.982608695652174,0.12862652205236558,0.8388795986622074,0.39638331130620524,0.8388795986622074,0.4963761658864327
77,2.008695652173913,0.13087135275479894,0.8499832775919732,1.5720796110010347,0.8499832775919732,0.7428382522090504,2.008695652173913,0.12509323884672366,0.8499832775919732,0.3778296604507201,0.8499832775919732,0.47584168300451346
78,2.0347826086956524,0.127846932269329,0.8610869565217392,1.5089574348855954,0.8610869565217392,0.7222468190867702,2.0347826086956524,0.1217439511385123,0.8610869565217392,0.3603658568304034,0.8610869565217392,0.4562833889358639
79,2.0608695652173914,0.12485573958721487,0.872190635451505,1.443568843651341,0.872190635451505,0.7020289249787988,2.0608695652173914,0.11856066560297164,0.872190635451505,0.34393986026294737,0.872190635451505,0.4376576643401895
80,2.086956521739131,0.12188978853026705,0.8832943143812709,1.3764298594093236,0.8832943143812709,0.6821743786560093,2.086956521739131,0.11551796725738271,0.8832943143812709,0.3285029449670282,0.8832943143812709,0.4199228280270297
81,2.11304347826087,0.11894531784324319,0.8943979933110368,1.3080554087022334,0.8943979933110368,0.6626740623458458,2.11304347826087,0.1125827805706822,0.8943979933110368,0.3140091592949631,0.8943979933110368,0.40303901769598205
82,2.139130434782609,0.11602301391181441,0.9055016722408027,1.2389520684707012,0.9055016722408027,0.6435197947578702,2.139130434782609,0.10971572720795668,0.9055016722408027,0.30041479475349253,0.9055016722408027,0.38696805595209555
83,2.165217391304348,0.11312771092800028,0.9166053511705685,1.1696110397898556,0.9166053511705685,0.6247041767582974,2.165217391304348,0.10687457768200118,0.9166053511705685,0.28767788210805256,0.9166053511705685,0.3716733104516687
84,2.191304347826087,0.11026805080677607,0.9277090301003345,1.100501562964117,0.9277090301003345,0.6062204335483562,2.191304347826087,0.10401950930421808,0.9277090301003345,0.275757730902931,0.9277090301003345,0.3571195557500523
85,2.217391304347826,0.10745639671169797,0.9388127090301003,1.0320649754788818,0.9388127090301003,0.5880622651757259,2.217391304347826,0.10111911831223232,0.9388127090301003,0.26461452707550615,0.9388127090301003,0.3432728431970179
86,2.2434782608695656,0.10470894141727548,0.9499163879598662,0.9647095874218272,0.9499163879598662,0.570223714685287,2.2434782608695656,0.09815570207513072,0.9499163879598662,0.2542090012758952,0.9499163879598662,0.33010038397209035
