,kfpp,vrun,vrun_productive,shape
0,18.67878542787884,0.23098635571159123,471.4007259420229,2.000833817422279
1,29.486909527286276,8.307235965842047,924.0529439201385,2.0010275075516004
2,2863.1448230747046,9.489291684068357,28.182387467162705,1.9349588666083402
3,1499.41532707304,1.8608592769389034,46521.48192347259,2.0000325678988635
4,58.69244314426757,1.8078656280551795,1.8689619956944308,1.0637989427333852
5,412.922597260053,0.0,0.0,2.000000003335334
6,972.3545901909894,54.05982851348201,434.6344148052903,2.1135639375729376
7,1.363592989960057,0.0,0.0,2.0000000008446968
8,18.140093122857557,0.059568851331776085,99.28141888629347,2.0012474041473953
9,15925.937398096148,2.2116582429558447,2.2120121649022284,1.0004581255294418
10,171937.95384235296,2502.6836661641046,4724.183906229435,1.7962105862070603
11,364555.1482250026,1.9760018373197497,7.444530902007118,1.9555407582440676
12,492118.30000639823,26469.730664234867,41660.99638667034,1.710413217318365
13,7.341706224532503,2.4086946307439683,32.04329693686269,1.9942194755983238
14,69.32707051977123,1.1970045882937652,21.336980183489576,2.0496128770042823
15,7182.429951315934,1504.9280195487404,3867.4171088035887,1.9743658066797065
16,1781.1513885714232,3.1321180818787653,7.576666300294552,1.8785795203307254
17,268.0465341689829,13.789564954055033,14.652291901197545,1.115163032288933
18,39954.71837248997,2.665591665228153,44426.52775380255,2.000127092001667
19,21902.58667510073,2702.8238680130835,12894.536844678607,2.1193613755658123
20,177.79366052591396,30.94179383965953,31573.259020060737,2.0007818241102453
21,1.4516869892506084,0.4835440694640051,183.85706063270152,1.9997353171823553
22,200556.22518460118,6352.077697345544,192195.99689396506,2.045498154531096
23,991.4820772793333,1.5012531404673897,11.041873642743377,1.9973385148773226
24,97770.86583433687,8.497692194540543,543.3307029757381,2.0003820931617167
25,2.442139732447703,0.325526582134405,0.9288021631317193,2.0172611439543404
26,1.2718163620270277,0.03796632444473236,1265.5441481577452,2.0000267172680695
27,169037.40531813476,1019.278402645687,2142.6465759510775,1.8386222077356436
28,4779.167346661449,33.73743026686455,39.17035906985319,1.2738852274258559
29,342569.4011009445,2.3826684555558084,2.3828829150181607,1.0002009062692179
30,30961.531357969463,18.16235007424806,18.174163280380306,1.0012173313401314
31,2077.4732903661175,0.03015129560318051,3015.129560318051,2.000014523764621
32,44379.29688423522,14.017899403648657,14.022106035459293,1.0006490732872968
33,607465.905760881,5.7940462033361335,155.79581079150668,1.9993920509842724
34,114229.35201796948,100.52276221718667,201.89347703793263,1.8034388380249187
35,10901.83138312176,876.7459984942349,1778.714163831602,1.934457440009289
36,40124.300677503015,2109.456014633205,7406.797804189624,2.094795218665486
37,2.377227126802683,0.01405237348368658,22.665118522075133,2.0012374720200707
38,10.805290976773879,3.529765609417881,204.74278476901858,1.9995375166635878
39,11104.274418393426,108.46020170447437,204.58784793540266,1.7945237159468925
40,5.6534564581562945,1.688043206665341,2058.5892764211476,2.0000206435579067
41,1.0094532998976309,0.0,0.0,1.9999999990043273
42,15692.055138485674,1.8053032330109389,180530.3233010939,2.0000041184454624
43,95.28960081105303,25.79127665294089,375.03674062732136,2.011158695013149
44,191609.32944205502,3.3624771078055837,6.040667411263265,1.7367488391834531
45,6.524694250327526,2.044468921032762,3245.188763544067,2.0000978876576094
46,400756.0359012902,17.981281482848694,5367.546711298116,2.000019881133876
47,2.2279383843998497,0.014967293789547339,93.54558618467087,2.000302051264881
48,2.4343130884087603,0.1947821765917835,8.13286749861309,2.028568092106971
49,981.0127149928078,97.78327756599849,1087.9314370938862,2.0891417732979147
50,6.283470253335886,0.0,0.0,2.0000000078871842
51,29786.14980060601,21.95823385885764,222.47450718194165,1.998685053493608
52,287491.04495497624,18.647620856300684,6830.6303502932915,2.0003890989552615
53,6.7247168254469285,2.1946225119257106,100.48637875117723,1.9996181986359969
54,84.23905599970037,0.0,0.0,2.0000001750699967
55,1.5238104359532478,0.49769886833498517,9.505325980423704,1.9937107219371937
56,12.6272875216459,4.16716073777275,3687.7528652856204,1.9999374355433657
57,176564.68500112137,2.528979200289204,2.5290297808848217,1.0000496621183734
58,2.6017474891508092,0.8733239944911827,371.6272316983756,1.9999309383415222
59,2.052498840643606,0.11726174658376397,4.591297830217853,2.0310072121629963
60,18538.750638851736,8.73705122007068,12.526777094456648,1.5328035888226637
61,23675.19192399164,0.6845885181806117,539.0460773075682,2.0001350995339933
62,13.635899976048467,2.937299051897344,4.6263234976569025,1.6390320680874533
63,19234.477536809845,39.11310787531865,212.49039971379716,1.9898456141896825
64,918990.9338619447,939.4386237365105,1038.52421952101,1.190120760021813
65,459644.34656420624,27952.167214868776,31951.541687949408,1.255766132801992
66,16.62700241114568,0.06778385592663402,26.79203791566562,2.003597369313222
67,963365.9440931159,11.039505522796516,11.040609583754895,1.0001863823130173
68,1.2580416575181064,0.39567499829192826,100.9374995642674,1.999540268147979
69,154874.82997292417,0.5350281829504397,3821.6298782174263,2.0000122707106076
70,1.3339007551789093,0.0,0.0,2.000000009024607
71,885.1291174425908,0.05920080287460447,5920.080287460447,2.000003998639372
72,38034.36598651801,0.4424506171834169,1340.7594460103548,2.0000880070592224
73,88382.62353043261,487.46260662654987,494.84570453826063,1.030128505280788
74,315.1815551426583,0.5568180535215373,27840.90267607687,2.0000342121038432
75,454148.3709264217,2.279996883625806,3.443791927658832,1.6095237277589471
76,40986.658786362575,2.0591546945654677,2.335489854102926,1.2336350601116577
77,89.08654249365387,11.956877900393431,14.497578539428225,1.3387377760114738
78,427.88095163439647,4.937678729126046,4529.9804854367385,2.0021786033200275
79,2682.4930001142516,14.725534869360388,28.94624718776613,1.7578931060451604
80,1328.9912436584207,274.72883813539437,418.2010840354291,1.6105061610753881
81,13.640796917994498,0.027081034053876293,36.10804540516839,2.0011909168227286
82,11255.022841179358,1.239570675479691,12395.706754796909,2.000198483901033
83,462.7661357330148,5.606547333470968,5.689673462761921,1.028468330094486
84,30773.133592768736,600.1160971192006,16809.974709221304,2.042906347482702
85,363924.49914172303,2.4091690673478214,2.475818090339768,1.0501027718207485
86,1.431601004079468,0.2510761057104092,14.371843486571795,2.0105361622151925
87,5.177723402478692,0.003993277673641371,399.32776736413706,2.0000041480470787
88,3.881726233802758,0.3494281837320274,1.0513228743028176,2.0674896383337575
89,57943.12855858104,0.4741313027826953,8.706046690831716,1.9981612691309132
90,4.208815576876116,0.10638668504634112,1.886957875954969,2.0531505839684483
91,22.68685821602076,3.1795733571364044,3.9996645832952655,1.393143310901643
92,16.1292539631802,0.0,0.0,2.000000721925111
