,shapes,klds
0,1.0255988221801609,0.0035598191882943776
1,2.024881853451748,3.5918155997322676e-06
2,1.4017515132893221,0.0009300523143874739
3,1.9990446943302367,2.8092430625921123e-08
4,1.1164757799475062,0.008805602484450862
5,1.981761982221909,1.004501030253557e-05
6,1.0518084581690441,0.006314350038078102
7,2.000358029202537,2.6033965135773166e-09
8,2.100594023267643,0.0001985482291097733
9,1.2725696337208523,0.014464295913253851
10,1.969501089581344,2.3684644787986262e-06
11,1.2538921509003622,0.006148532144620525
12,1.0152816034705219,0.0026966036163456686
13,2.001816744443279,8.315937385272599e-08
14,2.0005484305080032,8.225786836335887e-09
15,2.078146903838466,0.0007531592835258002
16,1.9998155169692828,1.1051644158984226e-09
17,2.000005082863961,3.647023399465036e-12
18,1.9660754760375478,0.0009633992140530861
19,1.9160724738231654,0.00013529126049092836
20,1.0124977980605898,0.0019833237895731
21,1.9143411062296944,0.0002180107865412313
22,1.7162872144108443,0.0028197960185125837
23,1.088905792654981,0.010025694036272601
24,1.691903182347788,0.0008323442220658017
25,1.0757814435449116,0.007852876984895944
26,1.6897872979107127,0.004658964755383979
27,1.880411727602301,0.00025985448698575376
28,2.006439000790398,6.671249904152526e-07
29,1.0014521462260049,0.00027102606090877114
30,1.9843552792426502,7.443213984716237e-06
31,2.000551398532325,8.730530737373805e-09
32,1.97991358277679,5.867112370716625e-06
33,2.0052939223200785,3.803076860980329e-05
34,1.9771387334500878,0.00023709540089720066
35,1.703732202462212,0.0009925520022455389
36,1.2655631653656634,0.014991517156952641
37,1.9705714945351815,2.6317103119066453e-05
38,2.000000061414594,8.939321042864311e-12
39,2.0000014181550605,8.880463253950744e-13
40,1.0094706302291174,0.0015092544189539443
41,1.92447256885717,7.166515070621553e-05
42,1.4290106037847186,0.001805596582030588
43,2.000001876932135,1.148008123967779e-12
44,1.0388974531884936,0.006152347989745494
45,1.0402667528445773,0.005936556826521892
46,2.0330464153598062,0.00010237848361335206
47,1.45013069978133,0.008081805256419822
48,2.00335482833266,1.6280299877647028e-07
49,2.0113267347458805,1.8598406708203276e-06
50,1.8531568552401976,0.000437093949858147
51,1.0142429121428065,0.0023940550969223902
52,1.9095648125621643,0.0008555913233347698
53,1.1146143479673467,0.009524530397646055
54,1.0341411287795683,0.003996523990769977
55,2.04270285438731,1.2910653888495277e-05
56,1.987586799810102,1.410837151262067e-06
57,1.6910887782909938,0.002812670218813788
58,1.8301564480687111,0.0008622562352488221
59,1.9998194699304586,9.432344413015685e-10
60,1.8297295538013,0.005831638989248573
61,2.0004098186541377,2.666881761492283e-09
62,2.0084306225990702,4.26176627319659e-07
63,2.000228696227186,7.440351511945605e-09
64,2.000049686000279,6.927580421639206e-11
65,2.000010419964686,3.042735565406952e-12
66,2.000008805169169,1.9512296217000948e-12
67,2.0018703596643865,3.567355266974165e-07
68,1.0070406505637517,0.0010680981715847086
69,2.0364722631333576,1.2682550114183864e-05
70,2.012168767199262,5.82848559552475e-07
71,1.003366510726895,0.0004232504337694611
72,1.0023334939779514,0.00039912062767761294
73,2.000110024304831,3.316223179422659e-10
74,1.9722029740484177,9.92143103278621e-05
75,2.000000612293062,1.3925051328563988e-12
76,1.9999745703014282,1.9934565947223833e-11
77,1.3904136831736427,0.0014720549229016672
78,2.0025033405595365,9.095743818113745e-08
79,2.000002456567038,1.5675289862037027e-12
80,1.5678023019473344,0.005078522238140242
81,1.991031586295376,3.173602056873279e-06
82,2.054386935646059,2.195659573087651e-05
83,2.0376988582285627,1.325456206084919e-05
84,1.0452072977895113,0.005458277530750689
85,1.9252082942337971,0.00019746733658391674
86,1.6507867651605193,0.0002829204029597719
87,2.0245435859636265,6.904999805766616e-06
88,1.9961900675575923,9.344696907936486e-07
89,1.3209184115600852,0.0144986097059302
90,1.1869054122718217,0.010120840335215415
91,1.1093381874301,0.008346476334454863
92,1.7870055406644902,0.0014928158537871707
93,1.0095379271833442,0.0010790559684363834
94,1.9999551212644453,6.214416342366561e-11
95,1.195988066609214,0.014190213721937276
96,1.9952546972720053,9.895284083463687e-08
97,2.000000008407273,9.963304249014608e-13
98,1.1606083050601186,0.01587122562998499
99,2.027206478231836,1.3159490291193325e-05
100,1.001253399322986,0.000250093770641216
101,1.9600967483513358,2.6229556200555382e-05
102,2.000242757811126,1.4186897916637374e-09
103,1.0123724314295404,0.002127283265690988
104,1.0365760776445965,0.0046055732762682105
105,1.6609821595117369,0.0011995562235431953
106,1.0152970079006256,0.002184427184804628
107,1.8137571363106126,0.0008129695739027382
108,1.0068784721257051,0.0013315604216624802
109,2.004680228874927,5.628538913620033e-07
110,1.6945731789942362,0.0009830272862167407
111,1.086241919798926,0.008668473161785144
112,1.0249335620596043,0.0036840715245079303
113,1.012721723797075,0.002120408590205957
114,2.004955430805179,1.1427625725555715e-06
115,1.9999999890420563,-1.4493737737614805e-12
116,1.9772902290471575,1.5303938212281542e-05
117,1.8793323866756348,0.0013015851291963167
118,1.5801726307790025,0.009075692487463968
119,1.1001388479330458,0.009206334536184333
120,1.9789047835015336,0.00012646988835688985
121,1.9976281589335094,1.730710944748443e-07
122,2.0008740605662036,1.9731222527308934e-08
123,1.8661364494899357,0.004874215688994113
124,1.9562955122810923,0.00045300528600263545
125,1.2384744956540468,0.012723048697076317
126,2.0016583188253088,6.335378188057828e-08
127,1.0259085777721069,0.0023850202170268404
128,1.0019820130841615,0.00035082567233053795
129,1.6026393905439815,0.004577875872428165
130,2.0030419479298174,2.0490906126840987e-07
131,1.0507733012284803,0.006054200972399639
132,1.9999997092345474,-4.949569164175366e-13
133,2.00000046218478,1.138890933904361e-12
134,1.6552157297735048,0.00271552781611373
135,2.0088052625114585,1.7698727626204617e-06
136,2.0000089583540097,2.3288431052944077e-12
137,1.0129883079761486,0.0016218689471071113
138,1.3966723904064178,0.002531175983491533
139,1.2159888497553617,0.010607701413419903
140,1.3782899619809024,0.0009822934141328267
141,1.5433067545442904,0.01240811963370443
142,1.974624680928319,1.960218394465052e-05
143,1.0232452679548796,0.0031604032739427418
144,1.6975922367833194,0.002693488173791912
145,1.0033499032437305,0.000676233010755805
146,1.313365027468154,0.0016267748478295569
147,2.066608638186655,5.218761418669984e-05
148,1.00462109483989,0.0007652894075445994
149,2.0071444263337654,1.4112777845205636e-06
150,1.478938350113073,0.001017614099116381
151,1.9871988017924838,6.013493152983771e-07
152,1.8322853830840313,0.00031516681906843
153,1.9281972855533924,0.0017903345581758697
154,1.3298888378486582,0.011549995415961075
155,1.1445562121570212,0.0025191147480481354
156,1.9493214270727728,4.1502686831639106e-05
157,1.041161690581892,0.0067741100015631115
158,2.00106736101187,2.9844921550794495e-08
159,1.2873633203369317,0.014747945554622001
160,1.0041925474967637,0.0007153133013942314
161,1.2409093737389645,0.006282682449998364
162,2.0000003574191325,8.552871583829707e-13
163,2.000050984759986,7.204329686038591e-11
164,2.0914341890277557,5.8407218357034966e-05
165,1.9980702667212427,1.0386960168412823e-07
166,2.0000051237156184,3.678626508608804e-12
167,2.050471990507483,3.384535893729171e-05
168,1.9998654612288447,9.199529954303743e-10
169,1.9914154268580553,2.7195606302774136e-07
170,1.9989034396070346,2.5020636975623176e-08
171,2.0000004286594972,9.635161657009783e-13
172,1.9966039968645248,3.4698243675545936e-07
173,1.3392671555132523,0.0022334727175042472
174,1.027737548317806,0.003447020258517951
175,1.8672929564532288,0.004507571449614063
176,1.121593161934824,0.011844260756722161
177,1.0492086132889895,0.004268030271007454
178,2.0163340958061027,1.4176370402990982e-06
179,1.0047416384965067,0.0007701511302223598
180,2.095316429098218,4.710438416421208e-05
181,2.000086253854996,2.0357141311346218e-10
182,1.0771462902021731,0.010031281474249988
183,2.0002187179474165,8.943577801843395e-10
184,2.000003340702287,2.2030372575357736e-12
185,1.9993800819292007,1.1786805116480375e-08
186,1.1335556432861922,0.008757660723991926
187,1.9597825455170816,0.0003009771058542656
188,1.0053135309063932,0.0009376759107693144
189,1.6364794186684086,0.0031601605749397898
190,1.3685424493378595,0.0038016686567339717
191,1.9933055900854835,1.3757660695757112e-06
