,forces,zruns_2free100um,tdwells_2free100um,vruns_2free100um,kfpps_2free100um,kfpms_2free100um,zruns_4free100um,tdwells_4free100um,vruns_4free100um,kfpps_4free100um,kfpms_4free100um
12,0.6367346938775511,0.06255406407859042,0.00460482174951891,4.052837181789755,1463.2700280296085,2.614603346287322,0.055997873962219516,0.0064556932201294695,2.852128107016261,1318.7180402221977,0.00040011049176858285
13,0.689795918367347,0.05927969368742141,0.004646257253696201,3.908245369901513,1308.3166536012577,3.7366212595339063,0.05820827807696253,0.0064276306788313906,2.9235911405498687,1436.0837008610636,0.0006964542943421209
14,0.7428571428571429,0.05575133587284268,0.004694406647502379,3.7462406056885404,1159.5282043905424,5.293371843474155,0.060333636064331946,0.006403066554085632,2.989470794342918,1556.056861786536,0.0012062107807588485
15,0.7959183673469389,0.05199099035838177,0.004750184657145868,3.566183285696591,1018.5141477057255,7.431954245015704,0.062360501417893656,0.006381666735418091,3.0497806716888074,1677.1841890928029,0.002078085335116909
16,0.8489795918367348,0.04803173698789653,0.004814545615299342,3.3679374007792267,886.5659499860286,10.340270119811569,0.06427447317031026,0.006363126612520288,3.104543066727109,1797.7603932726074,0.0035604041729646236
17,0.9020408163265307,0.04391846680075671,0.004888432420295703,3.1520625141355425,764.6421484204824,14.254892455834291,0.06606028189761416,0.006347172461223814,3.1537806964831008,1915.8394380069215,0.006064730091096245
18,0.9551020408163267,0.03970759637058413,0.004972699370208999,2.9199995064524678,653.368182645751,19.46922071722997,0.06770193677822234,0.006333561885858187,3.197509440214198,2029.2585213646971,0.010267734304377359
19,1.0081632653061225,0.03546547202315061,0.005068005771454016,2.67421282045908,553.0499576342723,26.34145897835631,0.06918291981521371,0.00632208353549748,3.2357316702546965,2135.6764782938326,0.017272594737006004
20,1.0612244897959184,0.031265334180423515,0.00517468255595902,2.418243463857412,463.6993304212376,35.301796431184904,0.07048641362005825,0.006312556228599083,3.268429753275612,2232.627704821103,0.028861792747639333
21,1.1142857142857143,0.027182971220506134,0.0052925834264186365,2.156629602569277,385.06911382199087,46.858016202561934,0.07159555141831417,0.00630482752419813,3.295559303900277,2317.591905276736,0.04788823544043522
22,1.1673469387755102,0.023291496733402386,0.0054209447627658865,1.8946705210546184,316.6948105680153,61.59862740274153,0.07249368165462834,0.00629877165954701,3.3170417625303035,2388.078911222626,0.07887246572699866
23,1.2204081632653063,0.019655947335540838,0.005558291465933398,1.6380444072553395,257.94014853590147,80.19252879707949,0.07316464409340613,0.0062942866223707795,3.3327558290850128,2441.7265399942426,0.12890169956938677
24,1.2734693877551022,0.016328525271110363,0.005702432547256244,1.392331190260138,208.0435748092516,103.38419394831816,0.0735930588707784,0.006291289927864174,3.3425272026051367,2476.408013262269,0.2089626637155505
25,1.326530612244898,0.013345238455117403,0.005850582330278423,1.162522353659849,166.1631540455476,131.98343917722386,0.07376463366863945,0.006289712415899988,3.346115949887948,2490.3439445098843,0.3358850719342003
