,MyoV Time (s),MyoV Disp (um),MyoXI Time (s),MyoXI Disp (um)
208,3.8557654607591942,0.036,0.3532687895310396,0.108
209,3.8557654607591942,0.072,0.35402668101908397,0.108
210,3.8753425471971283,0.072,0.3540874736518216,0.108
211,3.8770788038738715,0.072,0.3540874736518216,0.144
212,3.877303310485921,0.072,0.35838403264521634,0.144
213,3.877303310485921,0.108,0.3588855197798253,0.144
214,3.9216878654561427,0.108,0.3590100521156119,0.144
215,3.923449082278111,0.108,0.3590100521156119,0.18
216,3.923674882603791,0.108,0.35991197313180034,0.18
217,3.923674882603791,0.144,0.36285639901709477,0.18
218,4.049268138841448,0.144,0.3632421275839137,0.18
219,4.05247977798664,0.144,0.3632421275839137,0.216
220,4.052750974394861,0.144,0.3642626623698231,0.216
221,4.052750974394861,0.18,0.36777643928014836,0.216
222,4.099935678360104,0.18,0.3689102298942766,0.216
223,4.100488095373322,0.18,0.3689102298942766,0.252
224,4.100581407414204,0.18,0.36899310460378043,0.252
225,4.100581407414204,0.216,0.36985319885789725,0.252
226,4.297558015718501,0.216,0.37007865152297903,0.252
227,4.298667503877745,0.216,0.37007865152297903,0.288
228,4.367587225674612,0.216,0.37846456885921853,0.288
229,4.367631847740242,0.216,0.3785757781663701,0.288
230,4.368249957273477,0.216,0.3792751814233224,0.288
231,4.368249957273477,0.252,0.3792751814233224,0.324
232,4.370600866587964,0.252,0.38210609695681086,0.324
233,4.372308709798652,0.252,0.3839636234367232,0.324
234,4.3726901332727195,0.252,0.384014768905816,0.0
235,4.3726901332727195,0.288,0.3861129730527475,0.0
236,4.433913428594458,0.288,0.38719704226644414,0.0
237,4.4379246347070165,0.288,0.39512478767251125,0.0
238,4.438123837139955,0.288,0.39655121965404305,0.0
239,4.438123837139955,0.324,0.3989569391929466,0.0
240,4.5001010448072165,0.324,0.39969662385825444,0.0
241,4.500315794638944,0.324,0.4103898094297618,0.0
242,4.500539901513015,0.324,0.41143256071943846,0.0
243,4.500539901513015,0.36,0.4114898676076244,0.0
244,4.576820589910149,0.36,0.4114898676076244,0.036
245,4.589443950524277,0.36,0.4161007909876915,0.036
246,4.602605742314793,0.36,0.41682403508371824,0.0
247,4.604210752448388,0.36,0.4257433118350873,0.0
248,4.6042824305085475,0.36,0.426605693591509,0.0
249,4.6042824305085475,0.396,0.42711411410414435,0.0
250,4.695384116311423,0.396,0.42711411410414435,0.036
251,4.696732112401797,0.396,0.4282228517262743,0.036
252,4.696798393287715,0.396,0.4289031186408385,0.036
253,4.696798393287715,0.432,0.42905744529558554,0.0
254,4.698286973748701,0.432,0.4311575648182764,0.0
255,4.700189591231975,0.432,0.43172606987326745,0.0
256,4.73857301251082,0.432,0.4329463108212943,0.0
257,4.740384128991174,0.432,0.4329463108212943,0.036
258,4.7403858566208115,0.432,0.44405921406954896,0.036
259,4.7403858566208115,0.468,0.4448216108118599,0.036
260,4.857206267873195,0.468,0.4451630710652239,0.036
261,4.859959627957309,0.468,0.4451630710652239,0.072
262,4.8604236717044955,0.468,0.4457479025850244,0.072
263,4.8604236717044955,0.504,0.4462957855477967,0.072
264,4.862093583958412,0.504,0.44692654477253324,0.072
265,4.862703569797588,0.504,0.44692654477253324,0.108
266,4.86273930174665,0.504,0.44877714012548964,0.108
267,4.86273930174665,0.54,0.4499269855660071,0.108
268,4.919283224631116,0.54,0.44993851109323035,0.108
269,4.919858935437979,0.0,0.44993851109323035,0.144
270,4.9588222909088415,0.0,0.45007101316910436,0.144
271,4.9606104520289875,0.0,0.45033370563359654,0.144
272,4.960835227977675,0.0,0.4507179075361325,0.144
273,4.960835227977675,0.036,0.4507179075361325,0.18
274,4.961964292957532,0.036,0.45358658255162787,0.18
275,4.9663876581762665,0.036,0.4537841076168192,0.18
276,4.966924794270042,0.036,0.45399188412442637,0.18
277,4.966924794270042,0.072,0.45399188412442637,0.216
278,4.9829268061739995,0.072,0.45754207325093255,0.216
279,4.991761514784926,0.072,0.4576268955105416,0.216
280,5.343531565745067,0.072,0.4576504066664402,0.216
281,5.345753588002999,0.072,0.4576504066664402,0.252
282,5.345892734422478,0.072,0.46044066228209957,0.252
283,5.345892734422478,0.108,0.4612463819986825,0.252
284,5.373400690169767,0.108,0.46159035921029634,0.252
285,5.374167305715652,0.108,0.46159035921029634,0.288
286,5.374432728272502,0.108,0.46445175271528694,0.288
287,5.374432728272502,0.144,0.4679522238533744,0.288
288,5.4236047033245285,0.144,0.4706176087094116,0.288
289,5.423945410288596,0.144,0.471265013767181,0.288
290,5.424328835707527,0.144,0.47142223630995606,0.288
291,5.424328835707527,0.18,0.47142223630995606,0.324
292,5.613268775674328,0.18,0.4756746204496425,0.324
293,5.6134342946580915,0.18,0.47652096644266617,0.324
294,5.613956391013922,0.18,0.477057839345826,0.324
295,5.613956391013922,0.216,0.477057839345826,0.36
296,5.6312840812601905,0.216,0.4816494882432272,0.36
297,5.632342686767487,0.216,0.4845132975380322,0.36
298,5.632805005286748,0.216,0.48455992665907477,0.36
299,5.632805005286748,0.252,0.48455992665907477,0.396
300,5.688488808600489,0.252,0.4886937312759869,0.396
301,5.691320936412872,0.252,0.48924367547064485,0.396
302,5.751823068705349,0.252,0.48949537004066634,0.396
303,5.7750536228818135,0.252,0.48949537004066634,0.432
304,5.81897397140289,0.252,0.4895497641327049,0.432
305,5.8201593895871895,0.252,0.4900232109423124,0.0
306,5.820350739388452,0.252,0.49102095660687173,0.0
307,5.820350739388452,0.288,0.49116368285844114,0.0
308,5.870050768550989,0.288,0.49624353214706307,0.0
309,5.87107536266744,0.288,0.4973560646954187,0.0
310,5.871133283974736,0.288,0.4976216508458462,0.0
311,5.871133283974736,0.324,0.4976216508458462,0.036
312,5.938621742731918,0.324,0.49807998427831013,0.036
313,5.939107996140585,0.324,0.49868120843253294,0.036
314,5.939364181625656,0.324,0.4995030763608481,0.036
315,5.939364181625656,0.36,0.4995030763608481,0.072
316,5.965200150219289,0.36,0.5126362427184636,0.072
317,5.9676348362169875,0.36,0.51363999201374,0.072
318,5.967670882052786,0.36,0.5136902801353669,0.072
319,5.967670882052786,0.396,0.5136902801353669,0.108
320,5.974219018160738,0.396,0.5151271109311342,0.108
321,5.974556261317112,0.396,0.5156504413539054,0.0
322,5.974813739300785,0.396,0.531991355002881,0.0
323,5.974813739300785,0.432,0.5320571173388737,0.0
324,6.055467097079735,0.432,0.5322304852125992,0.0
325,6.056059262576788,0.432,0.5322304852125992,0.036
326,6.0560780466639486,0.432,0.5448381335279153,0.036
327,6.0560780466639486,0.468,0.5464055758097235,0.036
328,6.153391381394833,0.468,0.5490853057210332,0.036
329,6.160025840896381,0.468,0.5500003991424203,0.036
330,6.1888004268645815,0.468,0.5502980583428743,0.0
331,6.190627031109379,0.468,0.5508293786163794,0.0
332,6.19134418253774,0.468,0.55168553637324,0.0
333,6.19134418253774,0.504,0.5524746703160854,0.0
334,6.1933389684055555,0.504,0.5524746703160854,0.036
335,6.1942941683827115,0.504,0.5559778285340595,0.036
336,6.194528747722124,0.504,0.5563506954192379,0.036
337,6.194528747722124,0.54,0.5583918851196588,0.036
338,6.215703438681125,0.54,0.5590200035297102,0.036
339,6.216367644073472,0.54,0.5593585612115879,0.036
340,6.216738572936066,0.54,0.5593585612115879,0.072
341,6.216738572936066,0.576,0.5616313418014309,0.072
342,6.276682052905457,0.576,0.563012269600148,0.0
343,6.278092106823472,0.576,0.5701793251822007,0.0
344,6.278313468263768,0.576,0.5720925008434321,0.0
345,6.278313468263768,0.612,0.5727393027235177,0.0
346,6.2813604984730205,0.612,0.5727393027235177,0.036
347,6.282530465199521,0.612,0.579012668810309,0.036
348,6.282565420759859,0.612,0.5793381377544513,0.036
349,6.282565420759859,0.648,0.579936495457968,0.036
350,6.311361282218513,0.648,0.579936495457968,0.072
351,6.312388959541217,0.0,0.5892718164675674,0.072
352,6.3554577484606725,0.0,0.589764715190265,0.072
353,6.357973449690341,0.0,0.5897914718884829,0.072
354,6.416622026024783,0.0,0.5897914718884829,0.108
355,6.416731841775018,0.0,0.5906497457799542,0.108
356,6.4175225189732075,0.0,0.5913185321536361,0.108
357,,,0.5918574985464176,0.108
358,,,0.5918574985464176,0.144
359,,,0.6014304489936393,0.144
360,,,0.6026378721671506,0.0
361,,,0.6053599010987174,0.0
362,,,0.6054403720221275,0.0
363,,,0.6056732651633814,0.0
364,,,0.6056732651633814,0.036
365,,,0.6089671108900401,0.036
366,,,0.6098045208709131,0.036
367,,,0.6100881857179745,0.036
368,,,0.6100881857179745,0.072
369,,,0.6110786716336847,0.072
370,,,0.6156540783286566,0.072
371,,,0.6169560636460956,0.072
372,,,0.6183761102701384,0.072
373,,,0.626042169734804,0.072
374,,,0.6271494333436713,0.072
375,,,0.6276754830712177,0.072
376,,,0.6276754830712177,0.108
377,,,0.6332619272301327,0.108
378,,,0.6334800692637188,0.108
379,,,0.6336738286913004,0.108
380,,,0.6336738286913004,0.144
381,,,0.6350286873712419,0.144
382,,,0.6352933527565687,0.144
383,,,0.6355243296035793,0.144
384,,,0.6355243296035793,0.18
385,,,0.6449960396097234,0.18
386,,,0.6462387391151205,0.18
387,,,0.6468735918922723,0.18
388,,,0.6468735918922723,0.216
389,,,0.6492860348592551,0.216
390,,,0.6497090681677191,0.216
391,,,0.6508167529405977,0.216
392,,,0.6508167529405977,0.252
393,,,0.6538402918429549,0.252
394,,,0.6550031829803604,0.252
395,,,0.6565050812216677,0.252
396,,,0.6565050812216677,0.288
397,,,0.6577475869141978,0.288
